,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,AMC,BB,CLOV,GME,NOK,AMC,BB,CLOV,GME,NOK,AMC,BB,CLOV,GME,NOK,AMC,BB,CLOV,GME,NOK,AMC,BB,CLOV,GME,NOK,AMC,BB,CLOV,GME,NOK
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-01 09:30:00-04:00,56.6952018737793,12.14009952545166,13.239999771118164,213.52999877929688,5.380000114440918,56.6952018737793,12.14009952545166,13.239999771118164,213.52999877929688,5.380000114440918,57.0,12.195599555969238,13.25,214.00999450683594,5.400000095367432,56.650001525878906,12.140000343322754,13.109999656677246,213.10009765625,5.380000114440918,56.86000061035156,12.180000305175781,13.210000038146973,213.39999389648438,5.389999866485596,1059852,447695,886913,49418,1185692
2021-07-01 09:31:00-04:00,56.560298919677734,12.180000305175781,13.100000381469727,212.843994140625,5.373899936676025,56.560298919677734,12.180000305175781,13.100000381469727,212.843994140625,5.373899936676025,56.779998779296875,12.1899995803833,13.242899894714355,212.843994140625,5.387400150299072,56.36589813232422,12.109999656677246,13.050000190734863,212.843994140625,5.369999885559082,56.65999984741211,12.149999618530273,13.242899894714355,212.843994140625,5.380000114440918,315152,73835,241361,16247,345014
2021-07-01 09:32:00-04:00,56.58000183105469,12.175000190734863,12.989999771118164,212.6501007080078,5.355000019073486,56.58000183105469,12.175000190734863,12.989999771118164,212.6501007080078,5.355000019073486,56.779998779296875,12.190600395202637,13.100000381469727,213.177001953125,5.380000114440918,56.456600189208984,12.170000076293945,12.949999809265137,211.77000427246094,5.349999904632568,56.58000183105469,12.1899995803833,13.100000381469727,212.6999969482422,5.3790998458862305,167047,32424,399864,11455,650850
2021-07-01 09:33:00-04:00,56.239898681640625,12.180000305175781,13.0,212.0,5.360099792480469,56.239898681640625,12.180000305175781,13.0,212.0,5.360099792480469,56.679901123046875,12.1899995803833,13.0,212.9792022705078,5.369999885559082,56.16640090942383,12.162099838256836,12.920000076293945,212.0,5.360000133514404,56.59619903564453,12.170000076293945,12.989999771118164,212.95379638671875,5.360000133514404,262001,35462,217693,11836,51282
2021-07-01 09:34:00-04:00,56.2599983215332,12.154999732971191,12.899999618530273,212.52999877929688,5.369900226593018,56.2599983215332,12.154999732971191,12.899999618530273,212.52999877929688,5.369900226593018,56.34000015258789,12.1899995803833,13.020000457763672,212.52999877929688,5.369999885559082,56.15999984741211,12.128800392150879,12.859999656677246,211.63299560546875,5.360000133514404,56.15999984741211,12.170000076293945,13.0,211.63299560546875,5.369999885559082,244889,53984,300505,4933,81794
2021-07-01 09:35:00-04:00,56.592899322509766,12.150400161743164,12.960000038146973,212.25,5.366399765014648,56.592899322509766,12.150400161743164,12.960000038146973,212.25,5.366399765014648,56.619998931884766,12.15999984741211,12.960000038146973,212.98989868164062,5.369999885559082,56.220001220703125,12.140000343322754,12.890000343322754,212.25,5.360000133514404,56.26390075683594,12.145000457763672,12.890000343322754,212.72579956054688,5.363500118255615,197539,35521,196397,4654,4654
2021-07-01 09:36:00-04:00,57.105899810791016,12.169899940490723,12.988800048828125,213.49940490722656,5.377699851989746,57.105899810791016,12.169899940490723,12.988800048828125,213.49940490722656,5.377699851989746,57.16999816894531,12.189299583435059,13.006999969482422,213.5,5.380000114440918,56.54999923706055,12.149999618530273,12.930000305175781,212.63650512695312,5.360099792480469,56.589900970458984,12.149999618530273,12.949999809265137,212.67999267578125,5.364999771118164,487621,67803,162845,7049,93916
2021-07-01 09:37:00-04:00,57.53889846801758,12.180000305175781,12.960000038146973,212.9199981689453,5.389999866485596,57.53889846801758,12.180000305175781,12.960000038146973,212.9199981689453,5.389999866485596,57.709999084472656,12.199999809265137,13.047100067138672,213.83999633789062,5.389999866485596,57.030601501464844,12.161600112915039,12.959699630737305,212.9199981689453,5.373499870300293,57.12799835205078,12.161600112915039,12.98009967803955,213.49989318847656,5.380000114440918,831552,30285,155040,12197,48216
