,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,AMC,BB,CLOV,GME,NOK,AMC,BB,CLOV,GME,NOK,AMC,BB,CLOV,GME,NOK,AMC,BB,CLOV,GME,NOK,AMC,BB,CLOV,GME,NOK,AMC,BB,CLOV,GME,NOK
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-10 09:30:00-04:00,49.03990173339844,14.888199806213379,17.68939971923828,284.0,5.449999809265137,49.03990173339844,14.888199806213379,17.68939971923828,284.0,5.449999809265137,49.125,15.079899787902832,17.75,287.0,5.451200008392334,49.03990173339844,14.75,17.649999618530273,279.2200012207031,5.440000057220459,49.125,14.75,17.75,282.0,5.440000057220459,6810995,2970229,21004676,483530,1257842
2021-06-10 09:31:00-04:00,48.39459991455078,14.515000343322754,17.489999771118164,278.7349853515625,5.449999809265137,48.39459991455078,14.515000343322754,17.489999771118164,278.7349853515625,5.449999809265137,49.2599983215332,14.889900207519531,17.68000030517578,288.0,5.449999809265137,48.33000183105469,14.449999809265137,17.209999084472656,278.0010070800781,5.440000057220459,48.58000183105469,14.800000190734863,17.5,286.1199951171875,5.449999809265137,1157092,860497,1730096,150974,8733
2021-06-10 09:32:00-04:00,48.12009811401367,14.539999961853027,17.360000610351562,282.19000244140625,5.429999828338623,48.12009811401367,14.539999961853027,17.360000610351562,282.19000244140625,5.429999828338623,48.5,14.649999618530273,17.56999969482422,283.4700012207031,5.440000057220459,47.7588996887207,14.4399995803833,17.25,273.70001220703125,5.429999828338623,48.36000061035156,14.510000228881836,17.499900817871094,279.32000732421875,5.440000057220459,996912,336001,927430,133667,42389
2021-06-10 09:33:00-04:00,48.970001220703125,14.768500328063965,17.800100326538086,283.3699951171875,5.440000057220459,48.970001220703125,14.768500328063965,17.800100326538086,283.3699951171875,5.440000057220459,49.4900016784668,14.829999923706055,17.829999923706055,284.04998779296875,5.449999809265137,48.130001068115234,14.555000305175781,17.34000015258789,279.05999755859375,5.429999828338623,48.15999984741211,14.555000305175781,17.364200592041016,282.8971862792969,5.429999828338623,1177579,460355,1169000,61512,498996
2021-06-10 09:34:00-04:00,48.90999984741211,14.849800109863281,17.819900512695312,282.61138916015625,5.470099925994873,48.90999984741211,14.849800109863281,17.819900512695312,282.61138916015625,5.470099925994873,49.380001068115234,14.880000114440918,17.899999618530273,284.30999755859375,5.480000019073486,48.685001373291016,14.739999771118164,17.520000457763672,279.010009765625,5.445000171661377,48.970001220703125,14.76990032196045,17.799999237060547,283.1300048828125,5.449999809265137,874416,372735,1207270,69124,301938
2021-06-10 09:35:00-04:00,48.878501892089844,14.829999923706055,17.408700942993164,277.4158020019531,5.46999979019165,48.878501892089844,14.829999923706055,17.408700942993164,277.4158020019531,5.46999979019165,49.34000015258789,14.970000267028809,17.829999923706055,284.0,5.489999771118164,48.7515983581543,14.779999732971191,17.344999313354492,277.3222961425781,5.4633002281188965,48.90999984741211,14.840100288391113,17.81999969482422,282.1499938964844,5.47629976272583,804434,292445,1061168,96141,379471
2021-06-10 09:36:00-04:00,49.439998626708984,14.979999542236328,17.371000289916992,282.5639953613281,5.460000038146973,49.439998626708984,14.979999542236328,17.371000289916992,282.5639953613281,5.460000038146973,49.5,15.0,17.610000610351562,282.9100036621094,5.480000019073486,48.849998474121094,14.75,17.25,277.7300109863281,5.460000038146973,48.85070037841797,14.829999923706055,17.399999618530273,278.2099914550781,5.476600170135498,944074,374401,882569,49736,63175
2021-06-10 09:37:00-04:00,50.11000061035156,15.1899995803833,17.09000015258789,286.364990234375,5.46999979019165,50.11000061035156,15.1899995803833,17.09000015258789,286.364990234375,5.46999979019165,50.459999084472656,15.1899995803833,17.440000534057617,287.0,5.46999979019165,49.3400993347168,14.890000343322754,16.93000030517578,282.239990234375,5.460000038146973,49.439998626708984,14.98009967803955,17.3799991607666,282.239990234375,5.460400104522705,1508918,902815,1466044,96170,147203
