,,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,12,BB210625C00010500,2021-06-25 13:45:50,10.5,1.68,1.45,1.5,-0.5500001,-24.663681,45.0,677.0,1.3750031249999999,True,REGULAR,USD
CALLS,13,BB210625C00011000,2021-06-25 13:55:49,11.0,1.09,0.94,0.98,-0.66999996,-38.068176,175.0,2607.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,14,BB210625C00011500,2021-06-25 13:53:52,11.5,0.7,0.52,0.56,-0.67,-48.90511,104.0,1140.0,0.85937640625,True,REGULAR,USD
CALLS,15,BB210625C00012000,2021-06-25 13:56:16,12.0,0.28,0.23,0.25,-0.75,-72.81554,3422.0,3150.0,0.9765627343750001,False,REGULAR,USD
CALLS,16,BB210625C00012500,2021-06-25 13:58:11,12.5,0.09,0.09,0.1,-0.65999997,-87.99999,6135.0,3289.0,1.09375453125,False,REGULAR,USD
CALLS,17,BB210625C00013000,2021-06-25 13:57:31,13.0,0.04,0.04,0.05,-0.51,-92.727264,8233.0,21678.0,1.2656286718749998,False,REGULAR,USD
CALLS,18,BB210625C00013500,2021-06-25 13:58:10,13.5,0.02,0.01,0.02,-0.38,-95.0,8824.0,22685.0,1.3125034374999998,False,REGULAR,USD
CALLS,19,BB210625C00014000,2021-06-25 13:58:17,14.0,0.01,0.01,0.02,-0.29000002,-96.66667,1644.0,17944.0,1.625001875,False,REGULAR,USD
CALLS,20,BB210625C00014500,2021-06-25 13:58:03,14.5,0.02,0.01,0.02,-0.22,-91.66667,644.0,6126.0,1.9375003125,False,REGULAR,USD
CALLS,21,BB210625C00015000,2021-06-25 13:57:44,15.0,0.02,0.01,0.02,-0.18,-90.0,1980.0,16027.0,2.1875045312499997,False,REGULAR,USD
CALLS,22,BB210625C00015500,2021-06-25 13:56:18,15.5,0.01,0.01,0.02,-0.14999999,-93.74999,242.0,4855.0,2.43750390625,False,REGULAR,USD
CALLS,23,BB210625C00016000,2021-06-25 13:55:06,16.0,0.01,0.01,0.02,-0.12,-92.30769,595.0,7119.0,2.68750328125,False,REGULAR,USD
CALLS,24,BB210625C00016500,2021-06-25 13:54:51,16.5,0.02,0.01,0.02,-0.08,-79.99999,154.0,3332.0,2.93750265625,False,REGULAR,USD
CALLS,25,BB210625C00017000,2021-06-25 13:54:07,17.0,0.01,0.01,0.02,-0.07,-87.5,551.0,4589.0,3.1875020312499998,False,REGULAR,USD
CALLS,26,BB210625C00017500,2021-06-25 13:51:49,17.5,0.02,0.01,0.02,-0.05,-71.42857,68.0,1769.0,3.3750015624999996,False,REGULAR,USD
CALLS,27,BB210625C00018000,2021-06-25 13:58:01,18.0,0.01,0.0,0.02,-0.049999997,-83.33333,1252.0,4703.0,3.3750015624999996,False,REGULAR,USD
CALLS,28,BB210625C00018500,2021-06-25 13:42:57,18.5,0.02,0.0,0.0,-0.04,-66.66667,9.0,1042.0,1.000005,False,REGULAR,USD
CALLS,29,BB210625C00019000,2021-06-25 13:56:50,19.0,0.01,0.0,0.02,-0.04,-79.99999,67.0,1529.0,3.750000625,False,REGULAR,USD
CALLS,30,BB210625C00019500,2021-06-25 13:35:26,19.5,0.01,0.0,0.02,-0.03,-75.0,4.0,711.0,3.93750015625,False,REGULAR,USD
CALLS,31,BB210625C00020000,2021-06-25 13:54:52,20.0,0.02,0.01,0.02,-0.01,-33.333336,354.0,10331.0,4.375004531249999,False,REGULAR,USD
CALLS,32,BB210625C00021000,2021-06-25 13:52:17,21.0,0.01,0.0,0.02,-0.01,-50.0,95.0,1284.0,4.500004375,False,REGULAR,USD
CALLS,33,BB210625C00022000,2021-06-25 13:51:55,22.0,0.01,0.0,0.0,-0.02,-66.66667,55.0,1204.0,0.500005,False,REGULAR,USD
CALLS,34,BB210625C00023000,2021-06-24 19:34:31,23.0,0.02,0.0,0.01,0.0,0.0,109.0,401.0,4.7500040624999995,False,REGULAR,USD
CALLS,35,BB210625C00024000,2021-06-25 13:31:59,24.0,0.01,0.0,0.01,-0.01,-50.0,13.0,421.0,5.000003749999999,False,REGULAR,USD
CALLS,36,BB210625C00025000,2021-06-25 13:45:39,25.0,0.01,0.0,0.01,0.0,0.0,3.0,2025.0,5.250003437499999,False,REGULAR,USD
CALLS,37,BB210625C00026000,2021-06-25 13:31:59,26.0,0.01,0.0,0.01,0.0,0.0,42.0,247.0,5.500003124999999,False,REGULAR,USD
CALLS,38,BB210625C00027000,2021-06-25 13:31:59,27.0,0.01,0.0,0.01,-0.02,-66.66667,6.0,1094.0,5.7500028125,False,REGULAR,USD
CALLS,39,BB210625C00028000,2021-06-25 13:31:59,28.0,0.01,0.0,0.01,0.0,0.0,2.0,379.0,5.87500265625,False,REGULAR,USD
CALLS,40,BB210625C00029000,2021-06-24 19:54:04,29.0,0.01,0.0,0.01,0.0,0.0,16.0,455.0,6.0000025,False,REGULAR,USD
CALLS,41,BB210625C00030000,2021-06-25 13:44:18,30.0,0.02,0.0,0.01,0.01,100.0,31.0,3006.0,6.2500021875,False,REGULAR,USD
CALLS,42,BB210625C00031000,2021-06-23 13:30:02,31.0,0.01,0.0,0.0,0.0,0.0,11.0,101.0,0.500005,False,REGULAR,USD
CALLS,43,BB210625C00032000,2021-06-24 19:10:39,32.0,0.01,0.0,0.02,0.0,0.0,2.0,302.0,7.125001093750001,False,REGULAR,USD
CALLS,44,BB210625C00033000,2021-06-24 17:12:05,33.0,0.01,0.0,0.01,0.0,0.0,5.0,190.0,6.7500015625000005,False,REGULAR,USD
CALLS,45,BB210625C00034000,2021-06-24 19:04:44,34.0,0.01,0.0,0.0,0.0,0.0,2.0,236.0,0.500005,False,REGULAR,USD
CALLS,46,BB210625C00035000,2021-06-24 19:49:16,35.0,0.01,0.0,0.0,0.0,0.0,59.0,308.0,0.500005,False,REGULAR,USD
CALLS,47,BB210625C00036000,2021-06-23 16:50:26,36.0,0.01,0.0,0.0,0.0,0.0,100.0,285.0,0.500005,False,REGULAR,USD
CALLS,48,BB210625C00037000,2021-06-25 13:54:30,37.0,0.01,0.0,0.0,0.0,0.0,1.0,695.0,0.500005,False,REGULAR,USD
CALLS,49,BB210625C00038000,2021-06-23 13:30:02,38.0,0.01,0.0,0.0,0.0,0.0,127.0,305.0,0.500005,False,REGULAR,USD
CALLS,50,BB210625C00039000,2021-06-23 15:44:10,39.0,0.01,0.0,0.0,0.0,0.0,12.0,603.0,0.500005,False,REGULAR,USD
CALLS,51,BB210625C00040000,2021-06-24 19:44:40,40.0,0.01,0.0,0.0,0.0,0.0,155.0,7435.0,0.500005,False,REGULAR,USD
PUTS,0,BB210625P00004500,2021-06-25 13:32:00,4.5,0.01,0.0,0.01,0.0,0.0,115.0,253.0,7.500000625,False,REGULAR,USD
PUTS,1,BB210625P00005000,2021-06-25 13:31:58,5.0,0.01,0.0,0.01,0.0,0.0,20.0,69.0,6.500001875000001,False,REGULAR,USD
PUTS,2,BB210625P00005500,2021-06-25 13:32:03,5.5,0.01,0.0,0.0,0.0,0.0,70.0,140.0,0.500005,False,REGULAR,USD
PUTS,3,BB210625P00006000,2021-06-25 13:32:03,6.0,0.01,0.0,0.01,0.0,0.0,1.0,273.0,5.250003437499999,False,REGULAR,USD
PUTS,4,BB210625P00006500,2021-06-25 13:31:59,6.5,0.01,0.0,0.01,0.0,0.0,1.0,554.0,4.7500040624999995,False,REGULAR,USD
PUTS,5,BB210625P00007000,2021-06-25 13:32:04,7.0,0.01,0.0,0.0,0.0,0.0,55.0,362.0,0.500005,False,REGULAR,USD
PUTS,6,BB210625P00007500,2021-06-25 13:32:03,7.5,0.01,0.0,0.01,0.0,0.0,30.0,215.0,3.750000625,False,REGULAR,USD
PUTS,7,BB210625P00008000,2021-06-24 16:19:55,8.0,0.01,0.0,0.01,0.0,0.0,10.0,2112.0,3.2500018749999997,False,REGULAR,USD
PUTS,8,BB210625P00008500,2021-06-25 13:32:57,8.5,0.01,0.0,0.01,0.0,0.0,318.0,6441.0,2.750003125,False,REGULAR,USD
PUTS,9,BB210625P00009000,2021-06-25 13:32:58,9.0,0.01,0.01,0.02,0.0,0.0,98.0,3507.0,2.81250296875,False,REGULAR,USD
PUTS,10,BB210625P00009500,2021-06-25 13:31:59,9.5,0.01,0.0,0.01,0.0,0.0,128.0,8566.0,1.9375003125,False,REGULAR,USD
PUTS,11,BB210625P00010000,2021-06-25 13:48:18,10.0,0.01,0.0,0.0,-0.03,-75.0,49.0,6898.0,0.500005,False,REGULAR,USD
PUTS,12,BB210625P00010500,2021-06-25 13:52:00,10.5,0.01,0.0,0.01,-0.049999997,-83.33333,95.0,2010.0,1.2500037499999999,False,REGULAR,USD
PUTS,13,BB210625P00011000,2021-06-25 13:57:36,11.0,0.03,0.02,0.03,-0.089999996,-75.0,1135.0,5933.0,1.15625421875,False,REGULAR,USD
PUTS,14,BB210625P00011500,2021-06-25 13:58:13,11.5,0.09,0.09,0.1,-0.11,-55.0,1843.0,4722.0,1.109379453125,False,REGULAR,USD
PUTS,15,BB210625P00012000,2021-06-25 13:57:49,12.0,0.31,0.3,0.32,-0.050000012,-13.888891,4012.0,9374.0,1.21875390625,True,REGULAR,USD
PUTS,16,BB210625P00012500,2021-06-25 13:57:16,12.5,0.64,0.63,0.66,0.050000012,8.474579,1822.0,7727.0,1.2812535937499998,True,REGULAR,USD
PUTS,17,BB210625P00013000,2021-06-25 13:58:25,13.0,1.13,1.11,1.14,0.23000002,25.555557,1708.0,7495.0,1.7265638671875,True,REGULAR,USD
PUTS,18,BB210625P00013500,2021-06-25 13:55:41,13.5,1.46,1.55,1.58,0.21000004,16.800003,420.0,2391.0,1.75000125,True,REGULAR,USD
PUTS,19,BB210625P00014000,2021-06-25 13:54:51,14.0,1.96,1.96,2.0,0.33000004,20.245401,392.0,1970.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,20,BB210625P00014500,2021-06-25 13:52:34,14.5,2.36,2.57,2.62,0.3499999,17.412931,46.0,429.0,2.7656280859375,True,REGULAR,USD
PUTS,21,BB210625P00015000,2021-06-25 13:54:28,15.0,2.85,3.0,3.1,0.29999995,11.764705,189.0,1075.0,2.6250034375,True,REGULAR,USD
PUTS,22,BB210625P00015500,2021-06-25 13:56:41,15.5,3.5,3.2,3.4,0.5999999,20.689651,4.0,202.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,23,BB210625P00016000,2021-06-25 13:41:25,16.0,3.8,3.95,4.1,0.30999994,8.88252,5.0,277.0,2.68750328125,True,REGULAR,USD
PUTS,24,BB210625P00016500,2021-06-25 13:40:46,16.5,4.3,4.3,4.6,0.60000014,16.21622,20.0,51.0,4.0937548828125,True,REGULAR,USD
PUTS,25,BB210625P00017000,2021-06-25 13:53:16,17.0,4.88,4.85,5.1,0.7800002,19.024397,36.0,309.0,4.375004531249999,True,REGULAR,USD
PUTS,26,BB210625P00017500,2021-06-24 15:46:30,17.5,4.65,5.35,5.6,0.0,0.0,13.0,138.0,4.62500421875,True,REGULAR,USD
PUTS,27,BB210625P00018000,2021-06-25 13:35:41,18.0,5.69,5.85,6.1,0.53999996,10.4854355,17.0,470.0,4.875003906249999,True,REGULAR,USD
PUTS,28,BB210625P00018500,2021-06-22 16:52:00,18.5,5.3,6.3,6.5,0.0,0.0,3.0,34.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,29,BB210625P00019000,2021-06-22 16:58:38,19.0,5.75,6.9,7.1,0.0,0.0,2.0,87.0,5.375003281249999,True,REGULAR,USD
PUTS,30,BB210625P00019500,2021-06-17 16:21:56,19.5,6.55,7.3,7.5,0.0,0.0,1.0,10.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,31,BB210625P00020000,2021-06-24 16:17:28,20.0,7.7,7.7,8.0,0.5999999,8.450704,10.0,167.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,32,BB210625P00021000,2021-06-22 19:38:05,21.0,7.7,8.85,9.0,0.0,0.0,1.0,26.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,33,BB210625P00022000,2021-06-17 19:04:06,22.0,8.75,9.8,10.0,0.0,0.0,13.0,27.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,34,BB210625P00023000,2021-06-15 19:18:50,23.0,9.35,10.8,10.9,0.0,0.0,33.0,57.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,35,BB210625P00024000,2021-06-21 15:01:46,24.0,11.5,11.8,11.9,0.0,0.0,1.0,26.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,36,BB210625P00025000,2021-06-25 13:45:55,25.0,12.8,12.85,13.1,0.72000027,5.9602675,5.0,213.0,7.656250429687501,True,REGULAR,USD
PUTS,37,BB210625P00026000,2021-06-15 19:50:32,26.0,12.25,13.75,13.9,0.0,0.0,,12.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,38,BB210625P00027000,2021-06-14 15:23:23,27.0,12.85,14.85,14.9,0.0,0.0,3.0,47.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,39,BB210625P00028000,2021-06-14 19:19:32,28.0,15.55,16.0,16.15,0.0,0.0,1.0,26.0,8.09375494140625,True,REGULAR,USD
PUTS,40,BB210625P00029000,2021-06-14 14:35:56,29.0,15.0,16.9,17.15,0.0,0.0,,5.0,6.812501484375,True,REGULAR,USD
PUTS,41,BB210625P00030000,2021-06-21 15:51:01,30.0,17.39,17.8,18.0,0.0,0.0,1.0,31.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,42,BB210625P00033000,2021-06-14 04:14:15,33.0,19.2,20.55,21.15,0.0,0.0,,1.0,10.531253417968752,True,REGULAR,USD
PUTS,43,BB210625P00034000,2021-06-09 19:10:53,34.0,19.15,21.5,22.0,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,44,BB210625P00035000,2021-06-15 16:42:30,35.0,21.25,22.6,23.15,0.0,0.0,,2.0,11.000003125000001,True,REGULAR,USD
PUTS,45,BB210625P00037000,2021-06-14 04:14:16,37.0,23.35,24.6,25.3,0.0,0.0,,1.0,13.09375181640625,True,REGULAR,USD
PUTS,46,BB210625P00038000,2021-06-14 04:14:16,38.0,24.4,25.5,26.35,0.0,0.0,,,13.75000140625,True,REGULAR,USD
