,,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,0,GME210806C00050000,2021-07-21 16:44:02,50.0,103.0,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,1,GME210806C00060000,2021-07-26 16:32:38,60.0,120.76,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,2,GME210806C00070000,2021-07-29 14:21:51,70.0,99.41,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,3,GME210806C00080000,2021-07-28 19:07:15,80.0,70.54,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,4,GME210806C00090000,2021-07-30 17:49:14,90.0,71.07,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,5,GME210806C00100000,2021-08-03 15:56:55,100.0,51.0,0.0,0.0,0.0,0.0,4,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,6,GME210806C00110000,2021-08-05 18:52:00,110.0,45.9,0.0,0.0,0.0,0.0,2,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,7,GME210806C00120000,2021-08-05 17:50:52,120.0,34.1,0.0,0.0,0.0,0.0,2,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,8,GME210806C00130000,2021-08-05 15:28:06,130.0,23.9,0.0,0.0,0.0,0.0,3,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,9,GME210806C00140000,2021-08-05 18:30:41,140.0,13.02,0.0,0.0,0.0,0.0,58,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,10,GME210806C00145000,2021-08-05 19:28:30,145.0,9.0,0.0,0.0,0.0,0.0,282,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,11,GME210806C00150000,2021-08-05 19:58:27,150.0,4.89,0.0,0.0,0.0,0.0,1597,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,12,GME210806C00152500,2021-08-05 19:57:38,152.5,3.55,0.0,0.0,0.0,0.0,1067,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,13,GME210806C00155000,2021-08-05 19:58:57,155.0,2.35,0.0,0.0,0.0,0.0,2605,0,0.062509375,False,REGULAR,USD
CALLS,14,GME210806C00157500,2021-08-05 19:59:37,157.5,1.59,0.0,0.0,0.0,0.0,1051,0,0.12500875,False,REGULAR,USD
CALLS,15,GME210806C00160000,2021-08-05 19:59:28,160.0,1.06,0.0,0.0,0.0,0.0,3666,0,0.2500075,False,REGULAR,USD
CALLS,16,GME210806C00162500,2021-08-05 19:59:26,162.5,0.73,0.0,0.0,0.0,0.0,988,0,0.2500075,False,REGULAR,USD
CALLS,17,GME210806C00165000,2021-08-05 19:59:49,165.0,0.54,0.0,0.0,0.0,0.0,2473,0,0.2500075,False,REGULAR,USD
CALLS,18,GME210806C00167500,2021-08-05 19:59:17,167.5,0.4,0.0,0.0,0.0,0.0,715,0,0.500005,False,REGULAR,USD
CALLS,19,GME210806C00170000,2021-08-05 19:59:42,170.0,0.31,0.0,0.0,0.0,0.0,1970,0,0.500005,False,REGULAR,USD
CALLS,20,GME210806C00172500,2021-08-05 19:54:12,172.5,0.27,0.0,0.0,0.0,0.0,400,0,0.500005,False,REGULAR,USD
CALLS,21,GME210806C00175000,2021-08-05 19:59:29,175.0,0.21,0.0,0.0,0.0,0.0,1170,0,0.500005,False,REGULAR,USD
CALLS,22,GME210806C00177500,2021-08-05 19:58:36,177.5,0.21,0.0,0.0,0.0,0.0,210,0,0.500005,False,REGULAR,USD
CALLS,23,GME210806C00180000,2021-08-05 19:58:23,180.0,0.17,0.0,0.0,0.0,0.0,1992,0,0.500005,False,REGULAR,USD
CALLS,24,GME210806C00182500,2021-08-05 19:55:56,182.5,0.14,0.0,0.0,0.0,0.0,461,0,0.500005,False,REGULAR,USD
CALLS,25,GME210806C00185000,2021-08-05 19:51:54,185.0,0.12,0.0,0.0,0.0,0.0,414,0,0.500005,False,REGULAR,USD
CALLS,26,GME210806C00187500,2021-08-05 19:52:34,187.5,0.1,0.0,0.0,0.0,0.0,173,0,0.500005,False,REGULAR,USD
CALLS,27,GME210806C00190000,2021-08-05 19:59:19,190.0,0.1,0.0,0.0,0.0,0.0,268,0,0.500005,False,REGULAR,USD
CALLS,28,GME210806C00192500,2021-08-05 18:28:56,192.5,0.21,0.0,0.0,0.0,0.0,41,0,0.500005,False,REGULAR,USD
CALLS,29,GME210806C00195000,2021-08-05 19:59:18,195.0,0.09,0.0,0.0,0.0,0.0,103,0,0.500005,False,REGULAR,USD
CALLS,30,GME210806C00197500,2021-08-05 19:43:33,197.5,0.12,0.0,0.0,0.0,0.0,63,0,0.500005,False,REGULAR,USD
CALLS,31,GME210806C00200000,2021-08-05 19:59:07,200.0,0.06,0.0,0.0,0.0,0.0,1471,0,0.500005,False,REGULAR,USD
CALLS,32,GME210806C00202500,2021-08-05 19:28:34,202.5,0.12,0.0,0.0,0.0,0.0,61,0,0.500005,False,REGULAR,USD
CALLS,33,GME210806C00205000,2021-08-05 19:56:15,205.0,0.06,0.0,0.0,0.0,0.0,106,0,0.500005,False,REGULAR,USD
CALLS,34,GME210806C00207500,2021-08-05 19:41:13,207.5,0.06,0.0,0.0,0.0,0.0,39,0,0.500005,False,REGULAR,USD
CALLS,35,GME210806C00210000,2021-08-05 19:24:31,210.0,0.05,0.0,0.0,0.0,0.0,123,0,0.500005,False,REGULAR,USD
CALLS,36,GME210806C00212500,2021-08-05 19:24:26,212.5,0.1,0.0,0.0,0.0,0.0,22,0,0.500005,False,REGULAR,USD
CALLS,37,GME210806C00215000,2021-08-05 19:51:01,215.0,0.04,0.0,0.0,0.0,0.0,193,0,0.500005,False,REGULAR,USD
CALLS,38,GME210806C00217500,2021-08-05 19:33:52,217.5,0.06,0.0,0.0,0.0,0.0,11,0,0.500005,False,REGULAR,USD
CALLS,39,GME210806C00220000,2021-08-05 19:53:40,220.0,0.05,0.0,0.0,0.0,0.0,259,0,0.500005,False,REGULAR,USD
CALLS,40,GME210806C00222500,2021-08-05 19:24:56,222.5,0.07,0.0,0.0,0.0,0.0,56,0,0.500005,False,REGULAR,USD
CALLS,41,GME210806C00225000,2021-08-05 19:39:00,225.0,0.05,0.0,0.0,0.0,0.0,56,0,0.500005,False,REGULAR,USD
CALLS,42,GME210806C00227500,2021-08-05 19:39:07,227.5,0.05,0.0,0.0,0.0,0.0,13,0,0.500005,False,REGULAR,USD
CALLS,43,GME210806C00230000,2021-08-05 19:55:19,230.0,0.04,0.0,0.0,0.0,0.0,85,0,0.500005,False,REGULAR,USD
CALLS,44,GME210806C00232500,2021-08-05 16:44:46,232.5,0.12,0.0,0.0,0.0,0.0,5,0,0.500005,False,REGULAR,USD
