,,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,0,GME210611C00010000,2021-06-08 19:52:03,10.0,287.45,0.0,0.0,0.0,0.0,9.0,3.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,1,GME210611C00020000,2021-06-08 16:04:12,20.0,273.35,0.0,0.0,0.0,0.0,4.0,2.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,2,GME210611C00030000,2021-06-08 14:29:48,30.0,306.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,3,GME210611C00040000,2021-06-10 19:11:32,40.0,179.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,4,GME210611C00050000,2021-06-10 16:56:06,50.0,174.3,0.0,0.0,0.0,0.0,2.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,5,GME210611C00060000,2021-06-10 19:12:32,60.0,157.15,0.0,0.0,0.0,0.0,4.0,7.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,6,GME210611C00070000,2021-06-10 18:55:33,70.0,155.6,0.0,0.0,0.0,0.0,6.0,4.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,7,GME210611C00080000,2021-06-10 19:31:05,80.0,135.55,0.0,0.0,0.0,0.0,4.0,4.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,8,GME210611C00090000,2021-06-10 17:13:01,90.0,157.1,0.0,0.0,0.0,0.0,3.0,9.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,9,GME210611C00100000,2021-06-10 19:44:43,100.0,115.0,0.0,0.0,0.0,0.0,8.0,10.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,10,GME210611C00110000,2021-06-10 19:18:13,110.0,105.76,0.0,0.0,0.0,0.0,17.0,10.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,11,GME210611C00120000,2021-06-10 18:42:34,120.0,97.6,0.0,0.0,0.0,0.0,18.0,22.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,12,GME210611C00130000,2021-06-10 19:44:00,130.0,88.41,0.0,0.0,0.0,0.0,15.0,12.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,13,GME210611C00134000,2021-06-09 17:39:30,134.0,126.85,0.0,0.0,0.0,0.0,1.0,6.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,14,GME210611C00135000,2021-06-09 17:39:30,135.0,176.8,0.0,0.0,0.0,0.0,35.0,19.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,15,GME210611C00136000,2021-06-08 13:57:27,136.0,191.55,0.0,0.0,0.0,0.0,,2.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,16,GME210611C00137000,2021-06-10 13:37:17,137.0,148.95,0.0,0.0,0.0,0.0,1.0,3.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,17,GME210611C00138000,2021-06-09 14:33:49,138.0,172.8,0.0,0.0,0.0,0.0,4.0,6.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,18,GME210611C00139000,2021-06-09 18:51:47,139.0,179.76,0.0,0.0,0.0,0.0,2.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,19,GME210611C00140000,2021-06-10 19:47:43,140.0,75.1,0.0,0.0,0.0,0.0,1.0,8.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,20,GME210611C00141000,2021-06-09 19:00:31,141.0,186.8,0.0,0.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,21,GME210611C00142000,2021-06-09 13:45:16,142.0,156.2,0.0,0.0,0.0,0.0,2.0,2.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,22,GME210611C00143000,2021-06-08 18:56:13,143.0,156.85,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,23,GME210611C00144000,2021-06-09 18:57:20,144.0,143.1,0.0,0.0,0.0,0.0,1.0,11.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,24,GME210611C00145000,2021-06-10 17:21:10,145.0,98.05,0.0,0.0,0.0,0.0,3.0,23.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,25,GME210611C00146000,2021-06-10 14:50:22,146.0,117.05,0.0,0.0,0.0,0.0,3.0,5.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,26,GME210611C00147000,2021-06-10 17:11:44,147.0,98.85,0.0,0.0,0.0,0.0,3.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,27,GME210611C00148000,2021-06-10 15:38:08,148.0,110.25,0.0,0.0,0.0,0.0,1.0,4.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,28,GME210611C00149000,2021-06-07 19:57:16,149.0,130.4,0.0,0.0,0.0,0.0,9.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,29,GME210611C00150000,2021-06-10 19:57:09,150.0,71.99,0.0,0.0,0.0,0.0,83.0,139.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,30,GME210611C00152500,2021-06-09 18:55:11,152.5,171.4,0.0,0.0,0.0,0.0,6.0,3.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,31,GME210611C00155000,2021-06-10 15:57:12,155.0,97.21,0.0,0.0,0.0,0.0,8.0,86.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,32,GME210611C00157500,2021-06-09 18:57:37,157.5,169.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,33,GME210611C00160000,2021-06-10 19:57:09,160.0,62.41,0.0,0.0,0.0,0.0,78.0,109.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,34,GME210611C00162500,2021-06-08 15:23:22,162.5,77.45,0.0,0.0,0.0,0.0,3.0,8.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,35,GME210611C00165000,2021-06-10 19:15:56,165.0,51.65,0.0,0.0,0.0,0.0,30.0,36.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,36,GME210611C00167500,2021-06-10 17:43:42,167.5,72.7,0.0,0.0,0.0,0.0,11.0,25.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,37,GME210611C00170000,2021-06-10 19:33:37,170.0,52.93,0.0,0.0,0.0,0.0,55.0,90.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,38,GME210611C00172500,2021-06-10 16:04:22,172.5,74.34,0.0,0.0,0.0,0.0,3.0,23.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,39,GME210611C00175000,2021-06-10 19:52:45,175.0,48.24,0.0,0.0,0.0,0.0,39.0,89.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,40,GME210611C00177500,2021-06-10 18:35:32,177.5,41.6,0.0,0.0,0.0,0.0,5.0,59.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,41,GME210611C00180000,2021-06-10 19:50:55,180.0,39.35,0.0,0.0,0.0,0.0,76.0,162.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,42,GME210611C00182500,2021-06-10 19:50:55,182.5,42.21,0.0,0.0,0.0,0.0,23.0,37.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,43,GME210611C00185000,2021-06-10 19:38:16,185.0,38.11,0.0,0.0,0.0,0.0,38.0,374.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,44,GME210611C00190000,2021-06-10 19:58:37,190.0,35.57,0.0,0.0,0.0,0.0,105.0,296.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,45,GME210611C00195000,2021-06-10 19:49:40,195.0,30.0,0.0,0.0,0.0,0.0,56.0,91.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,46,GME210611C00200000,2021-06-10 19:59:14,200.0,27.91,0.0,0.0,0.0,0.0,716.0,750.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,47,GME210611C00202500,2021-06-10 19:24:37,202.5,25.6,0.0,0.0,0.0,0.0,13.0,9.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,48,GME210611C00205000,2021-06-10 19:55:42,205.0,22.4,0.0,0.0,0.0,0.0,115.0,155.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,49,GME210611C00207500,2021-06-10 19:48:31,207.5,17.64,0.0,0.0,0.0,0.0,7.0,15.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,50,GME210611C00210000,2021-06-10 19:58:45,210.0,21.0,0.0,0.0,0.0,0.0,569.0,430.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,51,GME210611C00212500,2021-06-10 19:49:15,212.5,18.84,0.0,0.0,0.0,0.0,197.0,94.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,52,GME210611C00215000,2021-06-10 19:59:35,215.0,17.0,0.0,0.0,0.0,0.0,488.0,257.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,53,GME210611C00217500,2021-06-10 19:59:24,217.5,16.03,0.0,0.0,0.0,0.0,280.0,110.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,54,GME210611C00220000,2021-06-10 20:00:00,220.0,15.0,0.0,0.0,0.0,0.0,2633.0,591.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,55,GME210611C00222500,2021-06-10 19:59:49,222.5,13.5,0.0,0.0,0.0,0.0,208.0,68.0,0.062509375,False,REGULAR,USD
CALLS,56,GME210611C00225000,2021-06-10 19:59:24,225.0,12.6,0.0,0.0,0.0,0.0,1850.0,412.0,0.12500875,False,REGULAR,USD
CALLS,57,GME210611C00227500,2021-06-10 19:59:37,227.5,11.5,0.0,0.0,0.0,0.0,253.0,84.0,0.12500875,False,REGULAR,USD
CALLS,58,GME210611C00230000,2021-06-10 19:59:31,230.0,10.17,0.0,0.0,0.0,0.0,2937.0,493.0,0.2500075,False,REGULAR,USD
CALLS,59,GME210611C00232500,2021-06-10 19:59:51,232.5,9.5,0.0,0.0,0.0,0.0,309.0,83.0,0.2500075,False,REGULAR,USD
CALLS,60,GME210611C00235000,2021-06-10 19:59:34,235.0,8.2,0.0,0.0,0.0,0.0,1441.0,391.0,0.2500075,False,REGULAR,USD
CALLS,61,GME210611C00237500,2021-06-10 19:59:36,237.5,7.65,0.0,0.0,0.0,0.0,719.0,210.0,0.2500075,False,REGULAR,USD
CALLS,62,GME210611C00240000,2021-06-10 19:59:44,240.0,7.21,0.0,0.0,0.0,0.0,4164.0,997.0,0.500005,False,REGULAR,USD
CALLS,63,GME210611C00242500,2021-06-10 19:58:10,242.5,6.7,0.0,0.0,0.0,0.0,816.0,171.0,0.500005,False,REGULAR,USD
CALLS,64,GME210611C00245000,2021-06-10 19:59:53,245.0,5.9,0.0,0.0,0.0,0.0,2075.0,600.0,0.500005,False,REGULAR,USD
CALLS,65,GME210611C00247500,2021-06-10 19:58:21,247.5,5.45,0.0,0.0,0.0,0.0,755.0,197.0,0.500005,False,REGULAR,USD
CALLS,66,GME210611C00250000,2021-06-10 19:59:54,250.0,4.95,0.0,0.0,0.0,0.0,12388.0,1984.0,0.500005,False,REGULAR,USD
CALLS,67,GME210611C00252500,2021-06-10 19:59:36,252.5,4.5,0.0,0.0,0.0,0.0,585.0,208.0,0.500005,False,REGULAR,USD
CALLS,68,GME210611C00255000,2021-06-10 19:59:44,255.0,4.4,0.0,0.0,0.0,0.0,1137.0,475.0,0.500005,False,REGULAR,USD
CALLS,69,GME210611C00257500,2021-06-10 19:57:11,257.5,4.1,0.0,0.0,0.0,0.0,498.0,182.0,0.500005,False,REGULAR,USD
CALLS,70,GME210611C00260000,2021-06-10 19:59:32,260.0,3.57,0.0,0.0,0.0,0.0,3753.0,1095.0,0.500005,False,REGULAR,USD
CALLS,71,GME210611C00262500,2021-06-10 19:59:21,262.5,3.51,0.0,0.0,0.0,0.0,463.0,160.0,0.500005,False,REGULAR,USD
CALLS,72,GME210611C00265000,2021-06-10 19:59:36,265.0,3.45,0.0,0.0,0.0,0.0,3181.0,1023.0,0.500005,False,REGULAR,USD
CALLS,73,GME210611C00267500,2021-06-10 19:59:44,267.5,2.73,0.0,0.0,0.0,0.0,517.0,249.0,0.500005,False,REGULAR,USD
CALLS,74,GME210611C00270000,2021-06-10 19:59:08,270.0,2.71,0.0,0.0,0.0,0.0,3780.0,1173.0,0.500005,False,REGULAR,USD
CALLS,75,GME210611C00272500,2021-06-10 19:59:36,272.5,2.48,0.0,0.0,0.0,0.0,496.0,192.0,0.500005,False,REGULAR,USD
CALLS,76,GME210611C00275000,2021-06-10 19:59:31,275.0,2.4,0.0,0.0,0.0,0.0,1958.0,1320.0,0.500005,False,REGULAR,USD
CALLS,77,GME210611C00277500,2021-06-10 19:58:01,277.5,2.3,0.0,0.0,0.0,0.0,397.0,178.0,0.500005,False,REGULAR,USD
