,,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,0,GME210723C00010000,2021-06-28 18:44:52,10.0,206.65,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,1,GME210723C00030000,2021-06-24 19:10:07,30.0,181.8,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,2,GME210723C00040000,2021-07-20 19:18:06,40.0,148.0,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,3,GME210723C00050000,2021-07-22 19:51:29,50.0,128.5,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,4,GME210723C00060000,2021-07-14 14:28:52,60.0,117.64,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,5,GME210723C00070000,2021-07-13 17:33:56,70.0,106.39,0.0,0.0,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,6,GME210723C00080000,2021-07-19 18:11:47,80.0,92.4,0.0,0.0,0.0,0.0,5.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,7,GME210723C00090000,2021-07-06 17:39:13,90.0,109.17,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,8,GME210723C00100000,2021-07-22 14:55:08,100.0,80.25,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,9,GME210723C00110000,2021-07-22 19:44:23,110.0,69.35,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,10,GME210723C00120000,2021-07-19 19:56:38,120.0,52.48,0.0,0.0,0.0,0.0,8.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,11,GME210723C00130000,2021-07-02 19:46:21,130.0,44.56,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,12,GME210723C00140000,2021-07-22 15:01:06,140.0,39.0,0.0,0.0,0.0,0.0,7.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,13,GME210723C00150000,2021-07-22 19:32:22,150.0,28.98,0.0,0.0,0.0,0.0,5.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,14,GME210723C00155000,2021-07-22 14:03:01,155.0,28.0,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,15,GME210723C00160000,2021-07-22 19:44:50,160.0,18.91,0.0,0.0,0.0,0.0,19.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,16,GME210723C00165000,2021-07-22 19:55:33,165.0,14.05,0.0,0.0,0.0,0.0,13.0,0,1.0000000000000003e-05,True,REGULAR,USD
