,,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,0,GME210604C00010000,2021-06-01 19:09:15,10.0,239.3,244.4,249.35,0.0,0.0,2.0,2,25.40625206054688,True,REGULAR,USD
CALLS,1,GME210604C00020000,2021-06-03 14:34:45,20.0,236.55,234.4,239.35,27.0,12.884752,1.0,1,19.09375403320313,True,REGULAR,USD
CALLS,2,GME210604C00030000,2021-05-27 14:26:13,30.0,218.55,224.4,229.35,0.0,0.0,1.0,1,15.816406364746094,True,REGULAR,USD
CALLS,3,GME210604C00050000,2021-05-28 16:48:58,50.0,185.81,204.4,209.35,0.0,0.0,1.0,0,11.976565014648438,True,REGULAR,USD
CALLS,4,GME210604C00060000,2021-05-27 14:42:02,60.0,179.3,194.4,199.35,0.0,0.0,1.0,1,10.667972082519533,True,REGULAR,USD
CALLS,5,GME210604C00070000,2021-05-27 14:05:11,70.0,174.51,184.4,189.35,0.0,0.0,1.0,0,9.578129013671877,True,REGULAR,USD
CALLS,6,GME210604C00080000,2021-06-03 18:09:10,80.0,186.75,174.45,179.0,-11.949997,-6.01409,17.0,0,8.136723664550782,True,REGULAR,USD
CALLS,7,GME210604C00090000,2021-06-03 18:38:34,90.0,169.65,164.45,169.35,17.5,11.501808,4.0,1,7.833984582519531,True,REGULAR,USD
CALLS,8,GME210604C00100000,2021-06-01 16:44:55,100.0,144.25,154.4,159.35,0.0,0.0,12.0,7,7.111329235839844,True,REGULAR,USD
CALLS,9,GME210604C00110000,2021-06-01 14:57:56,110.0,124.7,144.4,149.35,0.0,0.0,1.0,3,6.458986301269532,True,REGULAR,USD
CALLS,10,GME210604C00120000,2021-06-03 15:17:43,120.0,130.4,134.4,139.35,4.899994,3.9043777,4.0,7,5.865237043457031,True,REGULAR,USD
CALLS,11,GME210604C00130000,2021-06-02 18:15:09,130.0,120.5,124.4,129.35,-21.559998,-15.176685,2.0,12,5.31836272705078,True,REGULAR,USD
CALLS,12,GME210604C00135000,2021-06-03 18:09:10,135.0,131.85,119.45,124.25,5.9500046,4.7259765,16.0,6,4.975589718017577,True,REGULAR,USD
CALLS,13,GME210604C00139000,2021-05-27 19:18:06,139.0,99.85,115.4,120.35,0.0,0.0,1.0,0,4.861332048339842,True,REGULAR,USD
CALLS,14,GME210604C00140000,2021-06-03 14:46:12,140.0,116.9,114.45,119.25,-14.969994,-11.352084,14.0,144,4.730472836914062,True,REGULAR,USD
CALLS,15,GME210604C00141000,2021-06-03 14:25:46,141.0,120.35,113.4,118.35,-7.4500046,-5.8294244,2.0,1,4.762699359130858,True,REGULAR,USD
CALLS,16,GME210604C00142000,2021-06-03 13:52:13,142.0,108.95,112.4,117.35,-11.100006,-9.246153,2.0,0,4.714847856445312,True,REGULAR,USD
CALLS,17,GME210604C00143000,2021-05-27 17:55:08,143.0,105.65,111.4,116.35,5.75,5.755756,1.0,0,4.666019792480468,True,REGULAR,USD
CALLS,18,GME210604C00144000,2021-05-28 13:31:43,144.0,102.75,110.4,115.35,-15.900002,-13.400761,1.0,2,4.619144851074219,True,REGULAR,USD
CALLS,19,GME210604C00145000,2021-06-03 19:44:55,145.0,113.5,109.4,114.35,-13.510002,-10.636959,5.0,14,4.570316787109375,True,REGULAR,USD
CALLS,20,GME210604C00146000,2021-05-11 15:28:30,146.0,115.9,108.4,113.35,23.050003,24.824991,2.0,2,4.523441845703125,True,REGULAR,USD
CALLS,21,GME210604C00147000,2021-06-03 19:24:33,147.0,111.0,107.4,112.35,82.55,290.15817,4.0,2,4.476566904296874,True,REGULAR,USD
CALLS,22,GME210604C00148000,2021-06-03 17:21:22,148.0,111.65,106.45,111.35,22.950005,25.87374,3.0,7,4.429691962890624,True,REGULAR,USD
CALLS,23,GME210604C00149000,2021-06-03 14:25:46,149.0,112.5,105.4,110.35,25.5,29.310345,5.0,0,4.384770144042968,True,REGULAR,USD
CALLS,24,GME210604C00150000,2021-06-03 18:27:22,150.0,111.97,104.45,109.25,-23.61,-17.414074,227.0,175,4.2636765454101555,True,REGULAR,USD
CALLS,25,GME210604C00152500,2021-06-03 14:25:46,152.5,109.0,101.9,106.85,-13.050003,-10.692342,7.0,63,4.224614094238281,True,REGULAR,USD
CALLS,26,GME210604C00155000,2021-06-03 18:59:42,155.0,104.95,99.4,104.35,-25.350006,-19.455109,3.0,75,4.112309547119141,True,REGULAR,USD
CALLS,27,GME210604C00157500,2021-06-03 17:13:12,157.5,105.58,96.85,101.85,18.529999,21.286613,1.0,90,4.001958122558594,True,REGULAR,USD
CALLS,28,GME210604C00160000,2021-06-03 17:21:22,160.0,106.8,94.45,99.25,-18.149994,-14.525805,54.0,103,3.824219189453125,True,REGULAR,USD
