,,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,12,GME210625C00135000,2021-06-23 14:26:41,135.0,90.93,69.6,72.65,0.0,0.0,3.0,19,4.636722954101563,True,REGULAR,USD
CALLS,13,GME210625C00136000,2021-06-21 19:56:10,136.0,74.93,68.6,71.65,0.0,0.0,5.0,5,4.570316787109375,True,REGULAR,USD
CALLS,14,GME210625C00137000,2021-06-21 14:46:10,137.0,71.0,68.0,70.65,0.0,0.0,2.0,0,4.500004375,True,REGULAR,USD
CALLS,15,GME210625C00140000,2021-06-25 13:48:03,140.0,69.42,64.7,67.75,-13.690002,-16.472149,1.0,42,4.421879472656249,True,REGULAR,USD
CALLS,16,GME210625C00142000,2021-06-18 13:35:22,142.0,76.8,63.25,65.95,0.0,0.0,1.0,3,4.501957497558593,True,REGULAR,USD
CALLS,17,GME210625C00144000,2021-06-02 18:28:33,144.0,138.25,60.75,63.65,0.0,0.0,,1,4.035161206054687,True,REGULAR,USD
CALLS,18,GME210625C00145000,2021-06-23 19:52:05,145.0,75.41,59.6,62.65,0.0,0.0,1.0,21,3.9707031982421874,True,REGULAR,USD
CALLS,19,GME210625C00148000,2021-05-27 14:30:43,148.0,105.0,57.0,59.65,0.0,0.0,1.0,3,3.777344306640625,True,REGULAR,USD
CALLS,20,GME210625C00149000,2021-06-18 19:58:31,149.0,66.45,55.4,58.65,0.0,0.0,1.0,2,3.7148444628906248,True,REGULAR,USD
CALLS,21,GME210625C00150000,2021-06-24 18:25:50,150.0,64.09,55.0,57.7,0.0,0.0,7.0,34,3.7050788623046875,True,REGULAR,USD
CALLS,22,GME210625C00152500,2021-06-23 16:47:31,152.5,64.1,52.55,55.2,0.0,0.0,1.0,1,3.5468761328125,True,REGULAR,USD
CALLS,23,GME210625C00155000,2021-06-24 18:45:35,155.0,59.22,50.2,53.0,0.0,0.0,3.0,6,3.6660164599609377,True,REGULAR,USD
CALLS,24,GME210625C00157500,2021-06-24 19:32:02,157.5,56.53,47.45,50.2,0.0,0.0,1.0,9,3.2343769140624996,True,REGULAR,USD
CALLS,25,GME210625C00160000,2021-06-24 13:43:23,160.0,62.37,45.3,47.8,0.0,0.0,7.0,130,3.1718770703125,True,REGULAR,USD
CALLS,26,GME210625C00162500,2021-06-24 16:30:29,162.5,54.8,42.55,45.35,0.0,0.0,3.0,216,3.058596103515625,True,REGULAR,USD
CALLS,27,GME210625C00165000,2021-06-21 17:51:58,165.0,61.0,39.8,42.9,0.0,0.0,1.0,59,2.9423854565429686,True,REGULAR,USD
CALLS,28,GME210625C00167500,2021-06-22 13:47:27,167.5,44.9,37.55,40.35,0.0,0.0,5.0,7,2.7490265649414063,True,REGULAR,USD
CALLS,29,GME210625C00170000,2021-06-25 13:43:38,170.0,38.5,35.2,38.1,-12.900002,-25.097279,1.0,200,2.767581206054688,True,REGULAR,USD
CALLS,30,GME210625C00175000,2021-06-24 18:28:22,175.0,39.72,30.25,33.0,0.0,0.0,13.0,54,2.388675903320312,True,REGULAR,USD
CALLS,31,GME210625C00180000,2021-06-25 13:43:54,180.0,28.4,25.15,28.2,-5.000002,-14.970065,3.0,112,2.1875045312499997,True,REGULAR,USD
CALLS,32,GME210625C00185000,2021-06-25 13:43:23,185.0,24.33,20.5,23.3,-16.67,-40.658535,3.0,59,1.9130863720703126,True,REGULAR,USD
CALLS,33,GME210625C00190000,2021-06-25 13:37:53,190.0,19.5,15.7,18.5,-0.5,-2.5,4.0,117,0.8398453515625,True,REGULAR,USD
CALLS,34,GME210625C00195000,2021-06-25 13:43:54,195.0,14.17,10.8,13.35,-4.959999,-25.927858,1.0,167,0.585941640625,True,REGULAR,USD
CALLS,35,GME210625C00200000,2021-06-25 13:54:43,200.0,8.16,8.1,9.1,-5.84,-41.714287,92.0,793,0.9863282617187501,True,REGULAR,USD
CALLS,36,GME210625C00202500,2021-06-25 13:42:59,202.5,8.28,6.05,7.4,-4.63,-35.86367,15.0,198,0.9536137451171874,True,REGULAR,USD
CALLS,37,GME210625C00205000,2021-06-25 13:56:05,205.0,5.45,4.9,5.65,-5.58,-50.589302,98.0,197,0.9741213525390625,True,REGULAR,USD
CALLS,38,GME210625C00207500,2021-06-25 13:49:01,207.5,5.0,3.7,4.3,-3.5,-41.17647,31.0,163,0.9794923925781251,False,REGULAR,USD
CALLS,39,GME210625C00210000,2021-06-25 13:57:13,210.0,3.1,3.0,3.3,-4.65,-60.0,392.0,804,1.0302782861328126,False,REGULAR,USD
CALLS,40,GME210625C00212500,2021-06-25 13:56:39,212.5,2.5,2.1,2.49,-3.9,-60.9375,131.0,366,1.031743122558594,False,REGULAR,USD
CALLS,41,GME210625C00215000,2021-06-25 13:58:02,215.0,1.75,1.82,1.92,-3.6999998,-67.88991,416.0,1279,1.1015669921875002,False,REGULAR,USD
CALLS,42,GME210625C00217500,2021-06-25 13:58:02,217.5,1.52,1.38,1.54,-3.08,-66.95652,95.0,503,1.1435589697265625,False,REGULAR,USD
CALLS,43,GME210625C00220000,2021-06-25 13:58:02,220.0,1.24,1.17,1.28,-2.49,-66.756035,1009.0,2246,1.214359396972656,False,REGULAR,USD
CALLS,44,GME210625C00222500,2021-06-25 13:52:43,222.5,1.16,0.89,1.16,-2.4900002,-68.219185,44.0,309,1.276859084472656,False,REGULAR,USD
CALLS,45,GME210625C00225000,2021-06-25 13:58:07,225.0,0.99,0.8,0.99,-1.76,-64.0,374.0,1601,1.3505891845703122,False,REGULAR,USD
CALLS,46,GME210625C00227500,2021-06-25 13:55:58,227.5,0.77,0.66,0.86,-1.73,-69.2,116.0,388,1.408206083984375,False,REGULAR,USD
CALLS,47,GME210625C00230000,2021-06-25 13:57:57,230.0,0.65,0.6,0.75,-1.37,-67.821785,662.0,1838,1.478518232421875,False,REGULAR,USD
CALLS,48,GME210625C00232500,2021-06-25 13:52:18,232.5,0.73,0.57,0.69,-1.17,-61.578945,33.0,345,1.5625021874999998,False,REGULAR,USD
CALLS,49,GME210625C00235000,2021-06-25 13:57:35,235.0,0.51,0.47,0.59,-1.1800001,-69.82249,181.0,720,1.6035176074218749,False,REGULAR,USD
CALLS,50,GME210625C00237500,2021-06-25 13:52:35,237.5,0.52,0.32,0.6,-0.98,-65.333336,64.0,514,1.654298603515625,False,REGULAR,USD
CALLS,51,GME210625C00240000,2021-06-25 13:52:55,240.0,0.48,0.41,0.52,-1.1899999,-71.257484,366.0,2536,1.7548840380859376,False,REGULAR,USD
CALLS,52,GME210625C00242500,2021-06-25 13:53:36,242.5,0.41,0.33,0.51,-0.9200001,-69.172935,44.0,629,1.8125009374999999,False,REGULAR,USD
CALLS,53,GME210625C00245000,2021-06-25 13:58:02,245.0,0.41,0.37,0.47,-0.69000006,-62.72728,1116.0,943,1.9042973535156251,False,REGULAR,USD
CALLS,54,GME210625C00247500,2021-06-25 13:58:13,247.5,0.35,0.24,0.4,-0.26000002,-42.622955,93.0,359,1.89453177734375,False,REGULAR,USD
CALLS,55,GME210625C00250000,2021-06-25 13:56:52,250.0,0.37,0.34,0.4,-0.55,-59.782608,970.0,7240,2.0332080419921876,False,REGULAR,USD
CALLS,56,GME210625C00252500,2021-06-25 13:52:34,252.5,0.36,0.29,0.35,-0.18,-33.333332,76.0,392,2.064457963867187,False,REGULAR,USD
CALLS,57,GME210625C00255000,2021-06-25 13:56:45,255.0,0.36,0.31,0.39,-0.39999998,-52.631573,86.0,739,2.1816451708984372,False,REGULAR,USD
CALLS,58,GME210625C00257500,2021-06-25 13:54:46,257.5,0.28,0.33,0.36,-0.57000005,-67.05882,181.0,397,2.2578168554687497,False,REGULAR,USD
CALLS,59,GME210625C00260000,2021-06-25 13:55:58,260.0,0.28,0.26,0.3,-0.34,-54.83871,188.0,1510,2.2558637353515625,False,REGULAR,USD
CALLS,60,GME210625C00262500,2021-06-25 13:53:05,262.5,0.27,0.25,0.29,-0.42,-60.869564,177.0,321,2.3203166992187496,False,REGULAR,USD
CALLS,61,GME210625C00265000,2021-06-25 13:58:18,265.0,0.26,0.23,0.31,-0.32,-55.172413,144.0,633,2.394535263671875,False,REGULAR,USD
CALLS,62,GME210625C00267500,2021-06-25 13:47:47,267.5,0.27,0.25,0.31,-0.37999997,-58.461536,102.0,238,2.4843787890625,False,REGULAR,USD
CALLS,63,GME210625C00270000,2021-06-25 13:54:37,270.0,0.22,0.24,0.25,-0.48,-68.57143,143.0,1539,2.5039099902343747,False,REGULAR,USD
CALLS,64,GME210625C00272500,2021-06-25 13:47:05,272.5,0.24,0.22,0.27,-0.16000001,-40.000004,5.0,207,2.5761754345703123,False,REGULAR,USD
CALLS,65,GME210625C00275000,2021-06-25 13:55:59,275.0,0.19,0.19,0.25,-0.27,-58.695656,343.0,774,2.605472236328125,False,REGULAR,USD
CALLS,66,GME210625C00277500,2021-06-25 13:46:22,277.5,0.22,0.21,0.24,-0.16,-42.105263,3.0,109,2.6835970410156254,False,REGULAR,USD
CALLS,67,GME210625C00280000,2021-06-25 13:51:42,280.0,0.2,0.15,0.21,-0.24,-54.545456,97.0,4089,2.6640658398437504,False,REGULAR,USD
CALLS,68,GME210625C00282500,2021-06-25 13:47:56,282.5,0.17,0.17,0.2,-0.24999999,-59.523808,21.0,1093,2.7382844042968753,False,REGULAR,USD
CALLS,69,GME210625C00285000,2021-06-25 13:50:44,285.0,0.2,0.16,0.19,-0.17999999,-47.368423,20.0,406,2.7812530468750003,False,REGULAR,USD
CALLS,70,GME210625C00287500,2021-06-25 13:37:11,287.5,0.2,0.14,0.16,-0.16000001,-44.444447,36.0,92,2.7890655273437504,False,REGULAR,USD
CALLS,71,GME210625C00290000,2021-06-25 13:30:02,290.0,0.21,0.14,0.19,-0.22000001,-51.162796,13.0,440,2.886721533203125,False,REGULAR,USD
CALLS,72,GME210625C00292500,2021-06-24 19:35:51,292.5,0.18,0.11,0.16,-0.32,-64.0,4.0,183,2.8710965722656248,False,REGULAR,USD
CALLS,73,GME210625C00295000,2021-06-25 13:54:54,295.0,0.14,0.13,0.17,-0.21,-60.0,13.0,283,2.972658818359375,False,REGULAR,USD
CALLS,74,GME210625C00297500,2021-06-24 19:52:53,297.5,0.5,0.1,0.13,0.0,0.0,43.0,227,2.92969017578125,False,REGULAR,USD
CALLS,75,GME210625C00300000,2021-06-25 13:57:46,300.0,0.1,0.09,0.11,-0.22,-68.75,844.0,8300,2.93750265625,False,REGULAR,USD
CALLS,76,GME210625C00302500,2021-06-25 13:56:27,302.5,0.1,0.09,0.1,-0.25,-71.42857,71.0,319,2.9765650585937498,False,REGULAR,USD
CALLS,77,GME210625C00305000,2021-06-25 13:56:27,305.0,0.1,0.08,0.11,-0.20000002,-66.66667,138.0,497,3.031252421875,False,REGULAR,USD
CALLS,78,GME210625C00307500,2021-06-24 19:37:52,307.5,0.15,0.08,0.1,-0.15,-50.0,10.0,129,3.06250234375,False,REGULAR,USD
CALLS,79,GME210625C00310000,2021-06-25 13:47:52,310.0,0.1,0.08,0.09,-0.20000002,-66.66667,29.0,746,3.1015647460937497,False,REGULAR,USD
CALLS,80,GME210625C00312500,2021-06-25 13:33:31,312.5,0.13,0.07,0.1,-0.15,-53.57143,22.0,138,3.156252109375,False,REGULAR,USD
CALLS,81,GME210625C00315000,2021-06-25 13:47:44,315.0,0.07,0.06,0.07,-0.23000002,-76.66667,231.0,196,3.1093772265624997,False,REGULAR,USD
CALLS,82,GME210625C00320000,2021-06-25 13:56:18,320.0,0.08,0.05,0.08,-0.22000001,-73.333336,78.0,932,3.2109394726562495,False,REGULAR,USD
CALLS,83,GME210625C00325000,2021-06-25 13:58:04,325.0,0.07,0.05,0.07,-0.27,-79.411766,28.0,1247,3.281251796875,False,REGULAR,USD
CALLS,84,GME210625C00330000,2021-06-25 13:43:54,330.0,0.06,0.04,0.07,-0.19,-76.0,5.0,1156,3.3437516406249994,False,REGULAR,USD
CALLS,85,GME210625C00335000,2021-06-25 13:47:26,335.0,0.06,0.04,0.06,-0.14999999,-71.428566,92.0,227,3.406251484375,False,REGULAR,USD
CALLS,86,GME210625C00340000,2021-06-25 13:51:12,340.0,0.04,0.05,0.06,-0.26000002,-86.66667,18.0,770,3.5312511718749997,False,REGULAR,USD
CALLS,87,GME210625C00345000,2021-06-25 13:44:11,345.0,0.08,0.03,0.06,-0.14,-63.636364,2.0,471,3.5468761328125,False,REGULAR,USD
CALLS,88,GME210625C00350000,2021-06-25 13:57:08,350.0,0.04,0.04,0.05,-0.19999999,-83.333336,154.0,3141,3.6406258984375004,False,REGULAR,USD
CALLS,89,GME210625C00355000,2021-06-24 19:49:10,355.0,0.25,0.03,0.04,0.0,0.0,187.0,511,3.6406258984375004,False,REGULAR,USD
CALLS,90,GME210625C00360000,2021-06-25 13:41:40,360.0,0.05,0.02,0.05,-0.28,-84.84848,35.0,864,3.718750703125,False,REGULAR,USD
CALLS,91,GME210625C00365000,2021-06-25 13:50:26,365.0,0.05,0.03,0.05,-0.13000001,-72.22222,2.0,81,3.843750390625,False,REGULAR,USD
CALLS,92,GME210625C00370000,2021-06-24 19:59:22,370.0,0.08,0.03,0.05,0.06,300.0,1.0,505,3.93750015625,False,REGULAR,USD
CALLS,93,GME210625C00375000,2021-06-25 13:47:53,375.0,0.04,0.03,0.04,-0.29000002,-87.87879,1.0,321,3.968750078125,False,REGULAR,USD
CALLS,94,GME210625C00380000,2021-06-25 13:47:15,380.0,0.03,0.03,0.04,-0.22,-88.0,5.0,993,4.0312549609375,False,REGULAR,USD
CALLS,95,GME210625C00390000,2021-06-24 19:50:30,390.0,0.07,0.0,0.08,-0.22,-75.86207,1.0,206,4.2500046875,False,REGULAR,USD
CALLS,96,GME210625C00400000,2021-06-25 13:46:06,400.0,0.03,0.02,0.03,-0.120000005,-80.0,49.0,3298,4.2187547265625,False,REGULAR,USD
CALLS,97,GME210625C00410000,2021-06-24 19:47:54,410.0,0.18,0.01,0.04,0.0,0.0,30.0,336,4.343754570312499,False,REGULAR,USD
CALLS,98,GME210625C00420000,2021-06-25 13:45:11,420.0,0.04,0.02,0.04,-0.13,-76.4706,89.0,848,4.562504296875,False,REGULAR,USD
CALLS,99,GME210625C00430000,2021-06-24 18:34:19,430.0,0.25,0.01,0.04,0.0,0.0,56.0,153,4.62500421875,False,REGULAR,USD
CALLS,100,GME210625C00440000,2021-06-25 13:50:26,440.0,0.01,0.01,0.04,-0.14999999,-93.74999,22.0,185,4.7500040624999995,False,REGULAR,USD
CALLS,101,GME210625C00450000,2021-06-25 13:42:57,450.0,0.03,0.01,0.04,0.02,200.0,12.0,613,4.875003906249999,False,REGULAR,USD
CALLS,102,GME210625C00460000,2021-06-25 13:47:29,460.0,0.02,0.02,0.03,-0.08,-80.00001,2.0,148,5.000003749999999,False,REGULAR,USD
CALLS,103,GME210625C00470000,2021-06-25 13:34:02,470.0,0.05,0.01,0.03,-0.05,-50.0,2.0,152,5.000003749999999,False,REGULAR,USD
CALLS,104,GME210625C00480000,2021-06-24 19:48:57,480.0,0.1,0.01,0.07,0.020000003,25.000004,10.0,168,5.437503203124999,False,REGULAR,USD
CALLS,105,GME210625C00490000,2021-06-25 13:56:09,490.0,0.02,0.01,0.02,-0.07000001,-77.77779,4.0,369,5.12500359375,False,REGULAR,USD
CALLS,106,GME210625C00500000,2021-06-25 13:44:25,500.0,0.02,0.01,0.03,-0.11,-84.61539,51.0,1391,5.343753320312499,False,REGULAR,USD
CALLS,107,GME210625C00510000,2021-06-24 18:22:50,510.0,0.08,0.0,0.07,0.0,0.0,188.0,346,5.7187528515625,False,REGULAR,USD
CALLS,108,GME210625C00520000,2021-06-24 19:58:28,520.0,0.15,0.0,0.11,0.0,0.0,156.0,257,6.062502421874999,False,REGULAR,USD
CALLS,109,GME210625C00530000,2021-06-25 13:44:42,530.0,0.03,0.0,0.09,-0.07,-70.0,5.0,357,6.062502421874999,False,REGULAR,USD
CALLS,110,GME210625C00540000,2021-06-24 17:44:25,540.0,0.12,0.01,0.1,0.0,0.0,161.0,318,6.2812521484375,False,REGULAR,USD
CALLS,111,GME210625C00550000,2021-06-25 13:38:24,550.0,0.02,0.01,0.04,-0.04,-66.66667,7.0,819,5.9687525390625,False,REGULAR,USD
CALLS,112,GME210625C00560000,2021-06-24 19:59:22,560.0,0.03,0.0,0.09,-0.049999997,-62.499996,3.0,68,6.37500203125,False,REGULAR,USD
CALLS,113,GME210625C00570000,2021-06-24 19:13:01,570.0,0.07,0.0,0.1,0.0,0.0,8.0,77,6.531251835937501,False,REGULAR,USD
CALLS,114,GME210625C00580000,2021-06-25 13:43:40,580.0,0.02,0.01,0.03,-0.01,-33.333336,6.0,1041,6.125002343749999,False,REGULAR,USD
CALLS,115,GME210625C00590000,2021-06-25 13:56:28,590.0,0.01,0.0,0.09,-0.12,-92.30769,5.0,46,6.656251679687501,False,REGULAR,USD
CALLS,116,GME210625C00600000,2021-06-25 13:46:29,600.0,0.01,0.0,0.03,-0.04,-80.00001,7.0,1841,6.187502265625,False,REGULAR,USD
CALLS,117,GME210625C00610000,2021-06-24 19:09:39,610.0,0.01,0.01,0.11,-0.03,-75.0,1.0,102,7.015626230468751,False,REGULAR,USD
CALLS,118,GME210625C00620000,2021-06-24 16:15:33,620.0,0.09,0.01,0.11,0.0,0.0,9.0,157,7.10937611328125,False,REGULAR,USD
CALLS,119,GME210625C00630000,2021-06-25 13:42:11,630.0,0.02,0.01,0.01,-0.02,-50.0,2.0,226,6.2500021875,False,REGULAR,USD
CALLS,120,GME210625C00640000,2021-06-24 19:46:38,640.0,0.09,0.01,0.02,0.0,0.0,58.0,153,6.500001875000001,False,REGULAR,USD
CALLS,121,GME210625C00650000,2021-06-24 19:57:54,650.0,0.05,0.0,0.01,0.0,0.0,169.0,428,6.125002343749999,False,REGULAR,USD
CALLS,122,GME210625C00660000,2021-06-24 19:59:48,660.0,0.05,0.01,0.02,0.0,0.0,196.0,459,6.687501640625001,False,REGULAR,USD
CALLS,123,GME210625C00670000,2021-06-24 19:50:29,670.0,0.01,0.01,0.02,-0.03,-75.0,2.0,795,6.7500015625000005,False,REGULAR,USD
CALLS,124,GME210625C00680000,2021-06-25 13:49:39,680.0,0.01,0.0,0.01,-0.03,-75.0,1228.0,16001,6.2500021875,False,REGULAR,USD
PUTS,0,GME210625P00010000,2021-06-24 17:25:04,10.0,0.01,0.0,0.0,0.0,0.0,1.0,944,0.500005,False,REGULAR,USD
PUTS,1,GME210625P00020000,2021-06-21 19:25:06,20.0,0.01,0.0,0.01,0.0,0.0,26.0,184,13.5000015625,False,REGULAR,USD
PUTS,2,GME210625P00030000,2021-06-23 14:18:59,30.0,0.03,0.0,0.01,0.0,0.0,10.0,584,11.000003125000001,False,REGULAR,USD
PUTS,3,GME210625P00040000,2021-06-23 17:21:04,40.0,0.01,0.0,0.01,0.0,0.0,1.0,431,9.5000040625,False,REGULAR,USD
PUTS,4,GME210625P00050000,2021-06-24 15:46:31,50.0,0.01,0.0,0.0,0.0,0.0,2.0,723,0.500005,False,REGULAR,USD
PUTS,5,GME210625P00060000,2021-06-23 15:35:07,60.0,0.01,0.0,0.0,0.0,0.0,25.0,500,0.500005,False,REGULAR,USD
PUTS,6,GME210625P00070000,2021-06-24 17:09:50,70.0,0.02,0.0,0.0,0.0,0.0,6.0,455,0.500005,False,REGULAR,USD
PUTS,7,GME210625P00080000,2021-06-24 18:03:34,80.0,0.01,0.0,0.02,0.0,0.0,1.0,410,5.87500265625,False,REGULAR,USD
PUTS,8,GME210625P00090000,2021-06-24 17:48:01,90.0,0.01,0.0,0.01,0.0,0.0,15.0,363,4.875003906249999,False,REGULAR,USD
PUTS,9,GME210625P00100000,2021-06-25 13:43:16,100.0,0.01,0.0,0.0,0.0,0.0,7.0,1066,0.500005,False,REGULAR,USD
PUTS,10,GME210625P00110000,2021-06-24 19:29:26,110.0,0.01,0.0,0.03,0.0,0.0,323.0,856,4.12500484375,False,REGULAR,USD
PUTS,11,GME210625P00120000,2021-06-25 13:51:49,120.0,0.01,0.0,0.01,-0.01,-50.0,6.0,537,3.2500018749999997,False,REGULAR,USD
PUTS,12,GME210625P00130000,2021-06-25 13:47:03,130.0,0.02,0.01,0.02,-0.01,-33.333336,4.0,941,3.06250234375,False,REGULAR,USD
PUTS,13,GME210625P00134000,2021-06-25 13:36:57,134.0,0.03,0.01,0.03,-0.020000001,-40.000004,86.0,286,2.9687525781249997,False,REGULAR,USD
PUTS,14,GME210625P00135000,2021-06-25 13:50:39,135.0,0.02,0.02,0.04,-0.04,-66.66667,63.0,227,3.0468773828125,False,REGULAR,USD
PUTS,15,GME210625P00136000,2021-06-24 16:49:45,136.0,0.06,0.02,0.04,0.0,0.0,1.0,113,3.0000025,False,REGULAR,USD
PUTS,16,GME210625P00137000,2021-06-25 13:30:02,137.0,0.04,0.02,0.05,-0.010000002,-20.000002,41.0,72,3.0000025,False,REGULAR,USD
PUTS,17,GME210625P00138000,2021-06-24 17:09:22,138.0,0.06,0.02,0.05,0.0,0.0,4.0,54,2.9531276171874996,False,REGULAR,USD
PUTS,18,GME210625P00139000,2021-06-24 14:38:58,139.0,0.06,0.02,0.05,0.0,0.0,3.0,74,2.906252734375,False,REGULAR,USD
PUTS,19,GME210625P00140000,2021-06-25 13:49:14,140.0,0.04,0.02,0.04,-0.030000001,-42.857143,3.0,1169,2.81250296875,False,REGULAR,USD
PUTS,20,GME210625P00141000,2021-06-24 17:09:20,141.0,0.07,0.03,0.06,0.0,0.0,1.0,39,2.8906277734375,False,REGULAR,USD
PUTS,21,GME210625P00142000,2021-06-24 19:42:44,142.0,0.09,0.03,0.06,0.0,0.0,68.0,101,2.8359404101562498,False,REGULAR,USD
PUTS,22,GME210625P00143000,2021-06-24 18:18:20,143.0,0.09,0.03,0.06,0.0,0.0,2.0,39,2.7812530468750003,False,REGULAR,USD
PUTS,23,GME210625P00144000,2021-06-24 19:07:10,144.0,0.09,0.04,0.06,0.0,0.0,1.0,17,2.7734405664062503,False,REGULAR,USD
PUTS,24,GME210625P00145000,2021-06-25 13:53:49,145.0,0.04,0.04,0.06,-0.07,-63.636364,104.0,313,2.72656568359375,False,REGULAR,USD
PUTS,25,GME210625P00146000,2021-06-25 13:49:43,146.0,0.06,0.04,0.06,-0.030000005,-33.333336,6.0,51,2.6718783203125005,False,REGULAR,USD
PUTS,26,GME210625P00147000,2021-06-24 17:17:08,147.0,0.1,0.05,0.07,0.0,0.0,22.0,43,2.68750328125,False,REGULAR,USD
PUTS,27,GME210625P00148000,2021-06-24 17:16:26,148.0,0.11,0.05,0.07,0.0,0.0,35.0,107,2.6406283984375003,False,REGULAR,USD
PUTS,28,GME210625P00149000,2021-06-25 13:42:03,149.0,0.1,0.06,0.08,0.0,0.0,2.0,274,2.6406283984375003,False,REGULAR,USD
PUTS,29,GME210625P00150000,2021-06-25 13:57:02,150.0,0.09,0.08,0.09,-0.060000002,-40.0,356.0,2566,2.6562533593750004,False,REGULAR,USD
PUTS,30,GME210625P00152500,2021-06-25 13:57:23,152.5,0.09,0.08,0.1,-0.060000002,-40.0,4.0,127,2.5546911132812498,False,REGULAR,USD
PUTS,31,GME210625P00155000,2021-06-25 13:42:32,155.0,0.11,0.09,0.1,-0.030000001,-21.428572,106.0,676,2.4492226269531248,False,REGULAR,USD
PUTS,32,GME210625P00157500,2021-06-25 13:42:58,157.5,0.16,0.1,0.13,0.00999999,6.66666,2.0,276,2.3906290234374996,False,REGULAR,USD
PUTS,33,GME210625P00160000,2021-06-25 13:56:10,160.0,0.14,0.15,0.16,-0.06999999,-33.333332,261.0,1973,2.3671915820312495,False,REGULAR,USD
PUTS,34,GME210625P00162500,2021-06-25 13:39:22,162.5,0.18,0.15,0.18,-0.06999999,-27.999996,4.0,212,2.2656293359374997,False,REGULAR,USD
PUTS,35,GME210625P00165000,2021-06-25 13:55:02,165.0,0.17,0.16,0.18,-0.2,-54.054054,332.0,621,2.1523483691406247,False,REGULAR,USD
PUTS,36,GME210625P00167500,2021-06-25 13:55:52,167.5,0.21,0.18,0.22,-0.09000002,-30.000006,2.0,219,2.0820360449218747,False,REGULAR,USD
PUTS,37,GME210625P00170000,2021-06-25 13:55:04,170.0,0.24,0.22,0.25,-0.14999999,-38.461536,184.0,3035,2.0117237207031247,False,REGULAR,USD
PUTS,38,GME210625P00175000,2021-06-25 13:52:00,175.0,0.26,0.27,0.36,-0.25,-49.019608,266.0,984,1.857422587890625,False,REGULAR,USD
PUTS,39,GME210625P00180000,2021-06-25 13:55:04,180.0,0.4,0.36,0.43,-0.15,-27.272728,81.0,2752,1.671876640625,False,REGULAR,USD
PUTS,40,GME210625P00185000,2021-06-25 13:55:40,185.0,0.57,0.5,0.64,-0.18,-24.0,276.0,869,1.5302757861328122,False,REGULAR,USD
PUTS,41,GME210625P00190000,2021-06-25 13:58:03,190.0,0.79,0.74,0.87,-0.32,-28.828827,309.0,3592,1.3701203369140624,False,REGULAR,USD
PUTS,42,GME210625P00195000,2021-06-25 13:57:11,195.0,1.24,1.06,1.43,-0.08000004,-6.060609,538.0,2349,1.2348671069335935,False,REGULAR,USD
PUTS,43,GME210625P00200000,2021-06-25 13:58:07,200.0,2.2,2.4,2.41,0.01999998,0.91743034,675.0,4602,1.2177773486328123,False,REGULAR,USD
PUTS,44,GME210625P00202500,2021-06-25 13:56:12,202.5,3.05,2.96,3.2,0.25,8.928572,62.0,641,1.173832255859375,False,REGULAR,USD
PUTS,45,GME210625P00205000,2021-06-25 13:56:39,205.0,4.0,3.75,4.15,0.5799999,16.959063,220.0,926,1.137211345214844,False,REGULAR,USD
PUTS,46,GME210625P00207500,2021-06-25 13:56:41,207.5,5.49,5.55,6.1,1.0699997,24.208138,127.0,703,1.2895543334960937,True,REGULAR,USD
