,,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,0,GME210716C00000500,2021-07-07 14:27:45,0.5,182.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,1,GME210716C00001000,2021-06-18 15:50:26,1.0,215.8,0.0,0.0,0.0,0.0,11.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,2,GME210716C00001500,2021-06-10 14:06:37,1.5,273.2,188.75,193.65,0.0,0.0,1.0,0.0,0.0,True,REGULAR,USD
CALLS,3,GME210716C00002000,2021-06-10 14:06:37,2.0,272.7,186.5,191.55,0.0,0.0,2.0,0.0,0.0,True,REGULAR,USD
CALLS,4,GME210716C00002500,2021-02-02 16:08:15,2.5,97.39,132.8,146.7,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,5,GME210716C00003000,2021-02-18 16:44:36,3.0,41.96,193.9,204.85,0.0,0.0,1.0,0.0,0.0,True,REGULAR,USD
CALLS,6,GME210716C00003500,2021-02-22 18:23:46,3.5,44.45,112.7,124.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,7,GME210716C00004000,2021-03-22 14:55:09,4.0,192.0,151.4,155.5,0.0,0.0,1.0,10.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,8,GME210716C00004500,2021-02-05 15:20:59,4.5,62.76,124.5,137.05,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,9,GME210716C00005000,2021-06-10 19:11:32,5.0,214.2,183.55,188.55,0.0,0.0,1.0,1.0,0.0,True,REGULAR,USD
CALLS,10,GME210716C00005500,2021-02-05 15:20:54,5.5,62.79,123.5,136.25,0.0,0.0,24.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,11,GME210716C00006000,2021-02-26 20:45:57,6.0,95.0,167.95,177.95,0.0,0.0,210.0,0.0,0.0,True,REGULAR,USD
CALLS,12,GME210716C00007000,2021-07-15 19:32:15,7.0,156.62,0.0,0.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,13,GME210716C00008000,2021-02-25 15:03:37,8.0,119.0,165.95,175.95,0.0,0.0,3.0,0.0,0.0,True,REGULAR,USD
CALLS,14,GME210716C00009000,2021-02-02 16:08:25,9.0,92.1,127.1,142.9,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,15,GME210716C00010000,2021-06-25 17:55:00,10.0,189.2,0.0,0.0,0.0,0.0,1.0,6.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,16,GME210716C00011000,2021-07-13 17:55:55,11.0,169.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,17,GME210716C00012000,2021-07-15 19:25:15,12.0,151.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,18,GME210716C00013000,2021-03-03 18:37:29,13.0,108.2,171.45,185.5,0.0,0.0,1.0,2.0,0.0,True,REGULAR,USD
CALLS,19,GME210716C00014000,2021-02-10 14:34:10,14.0,34.2,270.2,282.35,0.0,0.0,3.0,3.0,0.0,True,REGULAR,USD
CALLS,20,GME210716C00015000,2021-07-15 19:20:02,15.0,148.0,0.0,0.0,0.0,0.0,1.0,135.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,21,GME210716C00016000,2021-06-10 19:20:23,16.0,197.0,173.0,177.0,0.0,0.0,20.0,17.0,0.0,True,REGULAR,USD
CALLS,22,GME210716C00017000,2021-05-28 14:27:40,17.0,224.2,189.4,194.75,0.0,0.0,1.0,15.0,0.0,True,REGULAR,USD
CALLS,23,GME210716C00020000,2021-07-14 16:40:52,20.0,145.1,0.0,0.0,0.0,0.0,1.0,42.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,24,GME210716C00021000,2021-07-15 19:58:27,21.0,145.61,143.55,150.8,-57.440002,-28.288599,1.0,48.0,24.109377465820316,True,REGULAR,USD
CALLS,25,GME210716C00022000,2021-07-14 13:44:59,22.0,155.3,0.0,0.0,0.0,0.0,1.0,209.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,26,GME210716C00023000,2021-04-30 13:30:23,23.0,160.35,197.35,200.25,0.0,0.0,20.0,97.0,0.0,True,REGULAR,USD
CALLS,27,GME210716C00024000,2021-07-07 18:56:28,24.0,164.65,0.0,0.0,0.0,0.0,2.0,210.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,28,GME210716C00025000,2021-07-07 15:58:04,25.0,143.0,0.0,0.0,0.0,0.0,1.0,451.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,29,GME210716C00026000,2021-04-22 13:30:03,26.0,133.25,148.85,152.3,0.0,0.0,1.0,23.0,39.1367226348877,True,REGULAR,USD
CALLS,30,GME210716C00027000,2021-07-07 16:14:59,27.0,164.3,0.0,0.0,0.0,0.0,4.0,278.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,31,GME210716C00028000,2021-04-30 13:30:23,28.0,155.4,192.35,195.25,0.0,0.0,20.0,2.0,0.0,True,REGULAR,USD
CALLS,32,GME210716C00029000,2021-06-09 17:18:31,29.0,286.0,159.5,164.55,0.0,0.0,1.0,1.0,68.00781718688964,True,REGULAR,USD
CALLS,33,GME210716C00030000,2021-07-14 16:23:58,30.0,131.55,0.0,0.0,0.0,0.0,2.0,170.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,34,GME210716C00031000,2021-07-15 16:40:36,31.0,129.31,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
