,,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,38,AMC210709C00039000,2021-07-08 19:57:33,39.0,8.9,0.0,0.0,0.0,0.0,2907,1228,1.0000000000000003e-05,True,REGULAR,USD
CALLS,39,AMC210709C00040000,2021-07-08 19:59:55,40.0,8.1,0.0,0.0,0.0,0.0,11841,3341,1.0000000000000003e-05,True,REGULAR,USD
CALLS,40,AMC210709C00041000,2021-07-08 19:59:23,41.0,7.05,0.0,0.0,0.0,0.0,6265,1340,1.0000000000000003e-05,True,REGULAR,USD
CALLS,41,AMC210709C00042000,2021-07-08 19:59:26,42.0,6.1,0.0,0.0,0.0,0.0,9007,1769,1.0000000000000003e-05,True,REGULAR,USD
CALLS,42,AMC210709C00043000,2021-07-08 19:59:26,43.0,5.2,0.0,0.0,0.0,0.0,14231,2523,1.0000000000000003e-05,True,REGULAR,USD
CALLS,43,AMC210709C00044000,2021-07-08 19:59:24,44.0,4.31,0.0,0.0,0.0,0.0,20182,2778,1.0000000000000003e-05,True,REGULAR,USD
CALLS,44,AMC210709C00045000,2021-07-08 19:59:56,45.0,3.5,0.0,0.0,0.0,0.0,31767,5866,1.0000000000000003e-05,True,REGULAR,USD
CALLS,45,AMC210709C00046000,2021-07-08 19:59:57,46.0,2.78,0.0,0.0,0.0,0.0,19047,4271,1.0000000000000003e-05,True,REGULAR,USD
CALLS,46,AMC210709C00047000,2021-07-08 19:59:57,47.0,2.1,0.0,0.0,0.0,0.0,27031,5617,1.0000000000000003e-05,True,REGULAR,USD
CALLS,47,AMC210709C00048000,2021-07-08 19:59:49,48.0,1.57,0.0,0.0,0.0,0.0,33473,8214,0.007822421875,False,REGULAR,USD
CALLS,48,AMC210709C00048500,2021-07-08 19:59:43,48.5,1.36,0.0,0.0,0.0,0.0,8062,2346,0.062509375,False,REGULAR,USD
