,,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,0,GME210409C00005000,2021-04-05 19:42:20,5.0,179.27,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,1,GME210409C00010000,2021-04-08 19:07:50,10.0,154.65,0.0,0.0,0.0,0.0,8.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,2,GME210409C00015000,2021-03-26 13:47:30,15.0,186.0,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,3,GME210409C00020000,2021-03-25 15:41:55,20.0,145.15,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,4,GME210409C00025000,2021-04-07 14:06:59,25.0,156.3,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,5,GME210409C00030000,2021-04-07 14:06:59,30.0,151.3,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,6,GME210409C00035000,2021-03-25 17:12:16,35.0,135.65,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,7,GME210409C00040000,2021-04-06 17:03:26,40.0,146.3,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,8,GME210409C00043000,2021-04-08 14:34:40,43.0,131.55,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,9,GME210409C00043500,2021-04-07 17:28:09,43.5,134.15,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,10,GME210409C00044000,2021-03-29 13:37:49,44.0,139.25,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,11,GME210409C00044500,2021-04-05 13:43:30,44.5,144.9,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,12,GME210409C00045000,2021-04-07 18:13:16,45.0,133.9,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,13,GME210409C00045500,2021-03-23 15:26:49,45.5,142.35,134.2,136.7,0.0,0.0,1.0,2,27.66601697937012,True,REGULAR,USD
CALLS,14,GME210409C00046500,2021-03-30 16:01:55,46.5,141.45,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,15,GME210409C00047000,2021-03-24 14:09:40,47.0,131.75,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,16,GME210409C00047500,2021-04-05 17:57:10,47.5,137.35,0.0,0.0,0.0,0.0,14.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,17,GME210409C00048000,2021-04-06 13:41:26,48.0,136.8,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,18,GME210409C00048500,2021-04-05 17:57:10,48.5,129.6,0.0,0.0,0.0,0.0,5.0,0,1.0000000000000003e-05,True,REGULAR,USD
