,,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,39,GME210401C00056000,2021-03-31 13:34:54,56.0,138.9,0.0,0.0,0.0,0.0,10,19,1.0000000000000003e-05,True,REGULAR,USD
CALLS,40,GME210401C00056500,2021-03-30 15:55:04,56.5,133.45,0.0,0.0,0.0,0.0,4,11,1.0000000000000003e-05,True,REGULAR,USD
CALLS,41,GME210401C00057000,2021-03-31 16:26:45,57.0,135.16,0.0,0.0,0.0,0.0,5,11,1.0000000000000003e-05,True,REGULAR,USD
CALLS,42,GME210401C00057500,2021-03-30 13:43:07,57.5,139.1,0.0,0.0,0.0,0.0,3,8,1.0000000000000003e-05,True,REGULAR,USD
CALLS,43,GME210401C00058000,2021-03-26 19:53:02,58.0,134.35,0.0,0.0,0.0,0.0,2,2,1.0000000000000003e-05,True,REGULAR,USD
CALLS,44,GME210401C00058500,2021-03-30 14:20:44,58.5,124.6,0.0,0.0,0.0,0.0,7,16,1.0000000000000003e-05,True,REGULAR,USD
CALLS,45,GME210401C00059000,2021-03-30 14:36:32,59.0,128.54,0.0,0.0,0.0,0.0,6,1,1.0000000000000003e-05,True,REGULAR,USD
CALLS,46,GME210401C00059500,2021-03-30 14:24:14,59.5,124.4,0.0,0.0,0.0,0.0,18,237,1.0000000000000003e-05,True,REGULAR,USD
CALLS,47,GME210401C00060000,2021-03-29 17:49:56,60.0,134.75,0.0,0.0,0.0,0.0,1,63,1.0000000000000003e-05,True,REGULAR,USD
CALLS,48,GME210401C00060500,2021-03-30 14:36:32,60.5,127.04,0.0,0.0,0.0,0.0,4,22,1.0000000000000003e-05,True,REGULAR,USD
CALLS,49,GME210401C00061000,2021-03-29 14:33:34,61.0,119.6,0.0,0.0,0.0,0.0,10,23,1.0000000000000003e-05,True,REGULAR,USD
CALLS,50,GME210401C00061500,2021-03-29 15:05:09,61.5,127.04,0.0,0.0,0.0,0.0,5,245,1.0000000000000003e-05,True,REGULAR,USD
CALLS,51,GME210401C00062000,2021-03-30 19:18:40,62.0,132.05,0.0,0.0,0.0,0.0,66,37,1.0000000000000003e-05,True,REGULAR,USD
CALLS,52,GME210401C00063000,2021-03-29 14:18:25,63.0,124.15,0.0,0.0,0.0,0.0,15,175,1.0000000000000003e-05,True,REGULAR,USD
CALLS,53,GME210401C00064000,2021-03-30 18:42:53,64.0,137.5,0.0,0.0,0.0,0.0,38,556,1.0000000000000003e-05,True,REGULAR,USD
CALLS,54,GME210401C00065000,2021-03-31 15:51:39,65.0,130.25,0.0,0.0,0.0,0.0,8,91,1.0000000000000003e-05,True,REGULAR,USD
CALLS,55,GME210401C00070000,2021-03-31 19:29:18,70.0,120.9,0.0,0.0,0.0,0.0,63,92,1.0000000000000003e-05,True,REGULAR,USD
CALLS,56,GME210401C00075000,2021-03-31 14:49:30,75.0,118.95,0.0,0.0,0.0,0.0,26,27,1.0000000000000003e-05,True,REGULAR,USD
CALLS,57,GME210401C00080000,2021-03-31 17:27:40,80.0,115.55,0.0,0.0,0.0,0.0,7,72,1.0000000000000003e-05,True,REGULAR,USD
CALLS,58,GME210401C00085000,2021-03-31 17:54:29,85.0,110.5,0.0,0.0,0.0,0.0,7,32,1.0000000000000003e-05,True,REGULAR,USD
CALLS,59,GME210401C00090000,2021-03-31 16:41:28,90.0,103.25,0.0,0.0,0.0,0.0,2,12,1.0000000000000003e-05,True,REGULAR,USD
CALLS,60,GME210401C00095000,2021-03-31 17:53:54,95.0,100.5,0.0,0.0,0.0,0.0,13,80,1.0000000000000003e-05,True,REGULAR,USD
CALLS,61,GME210401C00100000,2021-03-31 17:38:29,100.0,96.26,0.0,0.0,0.0,0.0,48,267,1.0000000000000003e-05,True,REGULAR,USD
