,,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,0,GME210528C00010000,2021-05-27 14:33:46,10.0,235.4,0.0,0.0,0.0,0.0,11.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,1,GME210528C00030000,2021-05-26 18:05:28,30.0,211.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,2,GME210528C00040000,2021-05-26 14:33:00,40.0,200.95,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,3,GME210528C00050000,2021-05-27 15:30:11,50.0,185.95,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,4,GME210528C00060000,2021-05-27 19:46:32,60.0,194.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,5,GME210528C00070000,2021-05-27 19:38:32,70.0,191.7,0.0,0.0,0.0,0.0,6.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,6,GME210528C00080000,2021-05-27 14:59:57,80.0,164.25,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,7,GME210528C00090000,2021-05-27 19:48:04,90.0,161.42,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,8,GME210528C00100000,2021-05-27 19:38:30,100.0,162.95,0.0,0.0,0.0,0.0,22.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,9,GME210528C00110000,2021-05-27 19:46:32,110.0,144.2,0.0,0.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,10,GME210528C00120000,2021-05-27 19:46:44,120.0,133.2,0.0,0.0,0.0,0.0,10.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
