,,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,0,BB210806C00004000,2021-08-05 15:25:49,4.0,6.25,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,1,BB210806C00005000,2021-08-05 14:21:42,5.0,5.01,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,2,BB210806C00006000,2021-08-05 15:25:49,6.0,4.25,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,3,BB210806C00007000,2021-08-04 17:42:16,7.0,3.05,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,4,BB210806C00007500,2021-08-05 14:58:14,7.5,2.65,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,5,BB210806C00008000,2021-08-05 19:18:23,8.0,2.42,0.0,0.0,0.0,0.0,813.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,6,BB210806C00008500,2021-08-05 19:51:00,8.5,1.9,0.0,0.0,0.0,0.0,14.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,7,BB210806C00009000,2021-08-05 19:51:00,9.0,1.38,0.0,0.0,0.0,0.0,110.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,8,BB210806C00009500,2021-08-05 19:51:39,9.5,0.94,0.0,0.0,0.0,0.0,1310.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,9,BB210806C00010000,2021-08-05 19:59:16,10.0,0.45,0.0,0.0,0.0,0.0,7155.0,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,10,BB210806C00010500,2021-08-05 19:59:31,10.5,0.13,0.0,0.0,0.0,0.0,8280.0,0,0.062509375,False,REGULAR,USD
CALLS,11,BB210806C00011000,2021-08-05 19:58:58,11.0,0.05,0.0,0.0,0.0,0.0,6311.0,0,0.2500075,False,REGULAR,USD
CALLS,12,BB210806C00011500,2021-08-05 19:59:43,11.5,0.03,0.0,0.0,0.0,0.0,1637.0,0,0.500005,False,REGULAR,USD
CALLS,13,BB210806C00012000,2021-08-05 19:57:01,12.0,0.04,0.0,0.0,0.0,0.0,1865.0,0,0.500005,False,REGULAR,USD
CALLS,14,BB210806C00012500,2021-08-05 19:52:29,12.5,0.02,0.0,0.0,0.0,0.0,355.0,0,0.500005,False,REGULAR,USD
CALLS,15,BB210806C00013000,2021-08-05 19:20:14,13.0,0.02,0.0,0.0,0.0,0.0,410.0,0,0.500005,False,REGULAR,USD
CALLS,16,BB210806C00013500,2021-08-05 19:45:22,13.5,0.01,0.0,0.0,0.0,0.0,164.0,0,0.500005,False,REGULAR,USD
CALLS,17,BB210806C00014000,2021-08-05 19:37:18,14.0,0.02,0.0,0.0,0.0,0.0,601.0,0,0.500005,False,REGULAR,USD
CALLS,18,BB210806C00014500,2021-08-05 19:08:27,14.5,0.01,0.0,0.0,0.0,0.0,9.0,0,0.500005,False,REGULAR,USD
